location,size,total_sqft,bath,price,bhk,price_per_sqft
Behala,4 Bedroom,2800.0,4.0,240.0,4,8571.42857142857
Behala,2 BHK,975.0,2.0,58.0,2,5948.717948717948
Behala,3 BHK,1700.0,3.0,135.0,3,7941.176470588235
Behala,2 BHK,1050.0,2.0,77.0,2,7333.333333333333
Behala,2 BHK,993.0,2.0,39.71,2,3998.9929506545823
Behala,2 BHK,920.0,2.0,46.0,2,5000.0
Behala,3 BHK,1354.0,3.0,90.0,3,6646.971935007386
Behala,2 BHK,900.0,2.0,45.0,2,5000.0
Behala,7 Bedroom,4400.0,9.0,120.0,7,2727.2727272727275
Behala,2 BHK,1296.0,2.0,89.0,2,6867.283950617284
Behala,2 BHK,1230.0,3.0,47.0,2,3821.1382113821137
Behala,2 BHK,1245.0,2.0,86.28,2,6930.120481927711
Behala,2 BHK,1415.0,2.0,110.0,2,7773.851590106007
Behala,2 BHK,1100.0,2.0,53.35,2,4850.0
Behala,3 BHK,1546.0,3.0,99.0,3,6403.622250970246
Behala,2 BHK,1161.0,2.0,55.15,2,4750.215331610681
Behala,2 BHK,1003.0,2.0,40.6,2,4047.8564307078764
Behala,1 BHK,595.0,1.0,31.83,1,5349.579831932773
Behala,3 BHK,1375.0,2.0,48.06,3,3495.2727272727275
Behala,3 BHK,1530.0,3.0,61.2,3,4000.0
Behala,2 BHK,1190.0,2.0,68.0,2,5714.285714285715
Behala,3 BHK,1410.0,2.0,53.0,3,3758.8652482269504
Behala,2 BHK,1075.0,2.0,42.99,2,3999.0697674418607
Behala,2 BHK,870.0,2.0,24.0,2,2758.6206896551726
Behala,3 BHK,2225.0,4.0,169.0,3,7595.505617977528
Behala,3 Bedroom,1200.0,2.0,80.0,3,6666.666666666667
Behala,3 BHK,1901.0,3.0,119.0,3,6259.863229879011
Behala,3 BHK,1819.0,3.0,100.0,3,5497.526113249038
Behala,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
Behala,4 BHK,3715.0,6.0,200.5,4,5397.039030955585
Behala,4 BHK,5000.0,4.0,290.0,4,5800.0
Behala,4 BHK,3122.0,6.0,245.0,4,7847.533632286995
Behala,3 BHK,1788.0,3.0,98.34,3,5500.0
Behala,3 BHK,1760.0,3.0,145.0,3,8238.636363636364
Behala,3 BHK,1800.0,3.0,90.0,3,5000.0
Behala,2 BHK,1220.0,2.0,60.0,2,4918.0327868852455
Behala,3 BHK,1450.0,3.0,60.91,3,4200.689655172414
Behala,3 BHK,1590.0,2.0,125.0,3,7861.635220125786
Behala,3 BHK,1850.0,4.0,139.0,3,7513.513513513513
Behala,2 BHK,950.0,2.0,46.5,2,4894.736842105263
Behala,2 BHK,1160.0,2.0,36.0,2,3103.448275862069
Behala,2 BHK,918.0,2.0,45.0,2,4901.9607843137255
Behala,2 Bedroom,1200.0,1.0,53.0,2,4416.666666666667
Behala,2 BHK,1372.0,2.0,61.0,2,4446.064139941691
Behala,3 BHK,1728.0,3.0,95.0,3,5497.685185185185
Behala,2 BHK,1200.0,2.0,80.0,2,6666.666666666667
Behala,2 BHK,1280.0,2.0,56.0,2,4375.0
Behala,2 BHK,1190.0,2.0,67.0,2,5630.252100840336
Behala,2 BHK,1070.0,2.0,50.0,2,4672.897196261682
Behala,2 BHK,1020.0,2.0,42.48,2,4164.705882352941
Behala,3 BHK,1610.0,3.0,115.0,3,7142.857142857143
Behala,1 BHK,700.0,1.0,41.0,1,5857.142857142857
Behala,3 BHK,1300.0,2.0,49.0,3,3769.230769230769
Behala,2 BHK,1420.0,2.0,123.0,2,8661.971830985916
Behala,3 BHK,1069.0,3.0,65.4,3,6117.867165575305
Behala,2 BHK,1100.0,2.0,61.0,2,5545.454545454545
Behala,1 BHK,890.0,1.0,75.0,1,8426.966292134832
Behala,2 BHK,1005.0,2.0,39.59,2,3939.303482587065
Behala,2 BHK,1346.0,2.0,96.17,2,7144.873699851411
Behala,2 BHK,1352.0,2.0,68.0,2,5029.585798816568
Behala,3 BHK,2002.0,3.0,112.0,3,5594.4055944055945
Behala,3 BHK,1220.0,2.0,35.24,3,2888.5245901639346
Behala,3 BHK,1616.0,3.0,65.0,3,4022.2772277227723
Behala,3 BHK,1300.0,2.0,55.0,3,4230.7692307692305
Behala,10 BHK,12000.0,12.0,525.0,10,4375.0
Behala,2 BHK,1260.0,2.0,60.0,2,4761.9047619047615
Behala,3 BHK,1553.0,3.0,83.09,3,5350.289761751449
Behala,3 BHK,1515.0,2.0,80.91,3,5340.59405940594
Behala,3 BHK,1167.0,2.0,38.0,3,3256.212510711225
Behala,2 BHK,1234.0,2.0,61.0,2,4943.273905996759
Behala,3 BHK,1693.0,3.0,108.0,3,6379.208505611341
Behala,3 BHK,1749.0,3.0,115.0,3,6575.18582046884
Behala,2 BHK,1140.0,2.0,46.0,2,4035.0877192982457
Behala,2 BHK,1464.0,2.0,56.0,2,3825.136612021858
Behala,3 BHK,1350.0,3.0,58.0,3,4296.2962962962965
Behala,3 BHK,1495.0,2.0,75.0,3,5016.722408026756
Behala,2 BHK,1300.0,2.0,61.0,2,4692.307692307692
Behala,3 Bedroom,2600.0,3.0,200.0,3,7692.307692307692
Behala,3 BHK,1082.0,3.0,50.5,3,4667.28280961183
Behala,2 BHK,1223.0,2.0,60.0,2,4905.968928863451
Behala,1 BHK,665.0,1.0,46.08,1,6929.3233082706765
Behala,2 BHK,1274.0,2.0,48.42,2,3800.6279434850862
Behala,2 BHK,1115.0,2.0,65.12,2,5840.358744394619
Behala,3 BHK,2072.0,4.0,139.0,3,6708.494208494209
Behala,3 BHK,1310.0,2.0,85.0,3,6488.5496183206105
Behala,4 BHK,2340.0,4.0,148.0,4,6324.786324786325
Behala,3 BHK,1360.0,2.0,65.0,3,4779.411764705882
Behala,3 BHK,1615.0,3.0,58.0,3,3591.331269349845
Behala,2 BHK,1400.0,2.0,68.0,2,4857.142857142857
Behala,2 BHK,1132.0,2.0,89.37,2,7894.876325088339
Behala,2 BHK,1090.0,2.0,43.59,2,3999.0825688073396
Behala,2 BHK,1447.0,2.0,75.97,2,5250.172771250864
Behala,2 BHK,1185.0,2.0,45.5,2,3839.662447257384
Behala,1 BHK,700.0,1.0,35.0,1,5000.0
Behala,2 BHK,1200.0,2.0,49.0,2,4083.3333333333335
Behala,3 Bedroom,1200.0,3.0,120.0,3,10000.0
Behala,2 BHK,1203.0,2.0,59.86,2,4975.893599334996
Behala,2 BHK,1277.0,2.0,55.0,2,4306.969459671104
Behala,3 BHK,2760.0,5.0,157.0,3,5688.405797101449
Behala,2 BHK,1325.0,1.0,92.0,2,6943.396226415094
Behala,6 Bedroom,4000.0,6.0,150.0,6,3750.0
Behala,3 BHK,1590.0,2.0,135.0,3,8490.566037735849
Behala,3 BHK,1712.0,3.0,82.0,3,4789.719626168225
Behala,3 BHK,1560.0,3.0,66.0,3,4230.7692307692305
Behala,3 BHK,1344.0,2.0,42.0,3,3125.0
Behala,2 BHK,1000.0,2.0,35.0,2,3500.0
Behala,3 BHK,1583.0,3.0,74.4,3,4699.936828806065
Behala,4 BHK,2830.0,5.0,160.0,4,5653.7102473498235
Behala,3 BHK,1315.0,2.0,74.0,3,5627.376425855513
Behala,2 BHK,1141.0,2.0,42.75,2,3746.7134092900965
Behala,2 BHK,1080.0,2.0,55.0,2,5092.592592592592
Behala,2 BHK,1200.0,2.0,60.0,2,5000.0
Behala,2 BHK,1111.0,2.0,41.88,2,3769.57695769577
Behala,2 BHK,1022.0,2.0,45.9,2,4491.19373776908
Behala,2 BHK,726.0,2.0,35.0,2,4820.936639118458
Behala,2 BHK,1130.0,2.0,32.63,2,2887.610619469027
Behala,3 BHK,1570.0,3.0,64.5,3,4108.28025477707
Behala,3 BHK,1691.0,3.0,98.0,3,5795.38734476641
Behala,5 Bedroom,4355.0,3.0,350.0,5,8036.739380022962
Behala,2 BHK,1225.0,2.0,55.0,2,4489.7959183673465
Behala,3 BHK,1690.0,3.0,112.0,3,6627.218934911242
Behala,3 BHK,1630.0,2.0,97.78,3,5998.773006134969
Behala,3 BHK,1180.0,3.0,55.0,3,4661.016949152542
Behala,2 BHK,1090.0,2.0,36.0,2,3302.7522935779816
Behala,3 BHK,1315.0,2.0,59.1,3,4494.296577946768
Behala,2 BHK,1267.0,2.0,42.85,2,3382.004735595896
Behala,2 BHK,1444.0,2.0,70.0,2,4847.645429362881
Behala,2 BHK,1415.0,2.0,67.0,2,4734.982332155477
Behala,3 Bedroom,1500.0,2.0,130.0,3,8666.666666666666
Behala,3 BHK,1600.0,3.0,72.0,3,4500.0
Behala,2 BHK,1150.0,2.0,77.0,2,6695.652173913043
Behala,3 BHK,1391.0,2.0,64.5,3,4636.951833213516
Behala,2 BHK,1207.0,2.0,62.0,2,5136.702568351284
Behala,3 Bedroom,1900.0,3.0,99.0,3,5210.526315789473
Behala,3 BHK,1825.0,3.0,175.0,3,9589.04109589041
Behala,2 BHK,1015.0,2.0,48.0,2,4729.064039408867
Behala,2 BHK,946.0,2.0,58.0,2,6131.0782241014795
Behala,3 BHK,1560.0,2.0,65.0,3,4166.666666666667
Behala,4 Bedroom,3401.0,5.0,230.0,4,6762.7168479858865
Behala,5 BHK,2570.0,4.0,141.0,5,5486.381322957199
Behala,3 BHK,1665.0,3.0,86.58,3,5200.0
Behala,2 BHK,1325.0,2.0,65.0,2,4905.66037735849
Behala,3 BHK,1656.0,3.0,90.0,3,5434.782608695652
Behala,3 BHK,1900.0,3.0,155.0,3,8157.894736842105
Behala,2 BHK,600.0,1.0,25.0,2,4166.666666666667
Behala,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
Belghoria,3 BHK,1566.0,3.0,83.3,3,5319.284802043423
Belghoria,2 BHK,1339.0,2.0,55.0,2,4107.542942494399
Belghoria,2 BHK,1192.0,2.0,75.0,2,6291.946308724832
Belghoria,2 BHK,1035.0,2.0,41.0,2,3961.352657004831
Belghoria,3 BHK,1520.0,2.0,75.0,3,4934.210526315789
Belghoria,2 BHK,921.0,2.0,40.0,2,4343.105320304017
Belghoria,2 BHK,1030.0,2.0,55.0,2,5339.805825242718
Belghoria,2 BHK,1100.0,2.0,60.0,2,5454.545454545455
Belghoria,3 BHK,1575.0,3.0,66.39,3,4215.238095238095
Belghoria,1 BHK,884.0,2.0,36.0,1,4072.398190045249
Belghoria,3 Bedroom,2000.0,3.0,100.0,3,5000.0
Belghoria,2 BHK,1200.0,2.0,45.0,2,3750.0
Belghoria,1 BHK,650.0,1.0,26.0,1,4000.0
Belghoria,3 BHK,1350.0,3.0,55.0,3,4074.074074074074
Belghoria,2 BHK,1307.0,2.0,51.6,2,3947.972456006121
Belghoria,2 BHK,1185.0,2.0,43.0,2,3628.6919831223627
Belghoria,2 BHK,1011.0,2.0,50.53,2,4998.021760633037
Belghoria,2 BHK,1190.0,2.0,50.66,2,4257.142857142857
Belghoria,2 BHK,1232.0,2.0,69.61,2,5650.162337662337
Belghoria,1 RK,435.0,1.0,19.5,1,4482.758620689655
Belghoria,2 BHK,1190.0,2.0,60.0,2,5042.016806722689
Bhawanipur,3 BHK,1866.0,2.0,61.58,3,3300.10718113612
Bhawanipur,3 BHK,2280.0,4.0,126.0,3,5526.315789473684
Bhawanipur,2 BHK,1341.0,2.0,97.0,2,7233.407904548844
Bhawanipur,4 BHK,2225.0,4.0,98.88,4,4444.044943820225
Bhawanipur,2 BHK,1185.0,2.0,43.51,2,3671.7299578059074
Bhawanipur,2 BHK,1225.0,2.0,53.0,2,4326.530612244898
Bhawanipur,2 BHK,1625.0,2.0,75.0,2,4615.384615384615
Bhawanipur,3 BHK,1960.0,3.0,160.0,3,8163.265306122449
Bhawanipur,2 BHK,1430.0,2.0,97.52,2,6819.580419580419
Bhawanipur,2 BHK,1050.0,2.0,43.0,2,4095.2380952380954
Bhawanipur,2 BHK,1352.0,2.0,87.5,2,6471.89349112426
Bhawanipur,3 BHK,1754.0,3.0,125.0,3,7126.567844925884
Bhawanipur,2 BHK,892.0,2.0,39.0,2,4372.197309417041
Bhawanipur,3 BHK,1750.0,3.0,150.0,3,8571.42857142857
Bhawanipur,2 BHK,1210.0,2.0,75.0,2,6198.347107438017
Bhawanipur,3 BHK,1430.0,2.0,75.0,3,5244.755244755244
Bhawanipur,2 BHK,1100.0,2.0,45.0,2,4090.909090909091
Bhawanipur,3 BHK,1586.0,3.0,90.0,3,5674.653215636822
Bhawanipur,2 BHK,830.0,2.0,37.0,2,4457.831325301205
Bhawanipur,3 BHK,1250.0,2.0,65.0,3,5200.0
Bhawanipur,2 BHK,1090.0,2.0,54.0,2,4954.128440366972
Bhawanipur,2 BHK,900.0,1.0,44.0,2,4888.888888888889
Biren Roy Road,3 BHK,1575.0,3.0,90.0,3,5714.285714285715
Biren Roy Road,3 Bedroom,1200.0,2.0,66.0,3,5500.0
Biren Roy Road,3 BHK,1590.0,3.0,96.5,3,6069.182389937107
Biren Roy Road,2 BHK,1139.0,2.0,60.0,2,5267.778753292362
Biren Roy Road,2 Bedroom,1200.0,2.0,65.0,2,5416.666666666667
Biren Roy Road,2 BHK,1575.0,2.0,90.0,2,5714.285714285715
Biren Roy Road,2 BHK,1200.0,2.0,60.0,2,5000.0
Biren Roy Road,2 BHK,700.0,1.0,32.0,2,4571.428571428572
Biren Roy Road,3 BHK,1810.0,3.0,118.0,3,6519.3370165745855
Biren Roy Road,3 BHK,1949.0,3.0,133.0,3,6824.012314007183
Biren Roy Road,2 BHK,1191.0,2.0,90.0,2,7556.675062972292
Biren Roy Road,2 BHK,865.0,2.0,35.11,2,4058.9595375722542
Biren Roy Road,3 BHK,1732.0,3.0,85.73,3,4949.769053117783
Biren Roy Road,3 BHK,1680.0,3.0,105.0,3,6250.0
Biren Roy Road,3 BHK,1480.0,2.0,84.0,3,5675.675675675676
Biren Roy Road,2 BHK,925.0,2.0,46.5,2,5027.027027027027
Bramhapur,2 BHK,1700.0,2.0,150.0,2,8823.529411764706
Bramhapur,2 BHK,1330.0,2.0,71.0,2,5338.345864661655
Bramhapur,3 BHK,1410.0,3.0,65.0,3,4609.929078014185
Bramhapur,4 Bedroom,1320.0,2.0,110.0,4,8333.333333333334
Bramhapur,3 BHK,1600.0,3.0,88.0,3,5500.0
Bramhapur,3 BHK,1385.0,2.0,66.65,3,4812.274368231047
Bramhapur,2 BHK,1005.0,2.0,35.175,2,3499.9999999999995
Bramhapur,2 BHK,965.0,2.0,48.0,2,4974.093264248705
Bramhapur,2 BHK,1250.0,2.0,39.0,2,3120.0
Bramhapur,2 BHK,1600.0,2.0,63.98,2,3998.75
Bramhapur,2 BHK,1067.0,2.0,60.0,2,5623.242736644798
Bramhapur,2 BHK,1100.0,2.0,55.0,2,5000.0
Bramhapur,3 BHK,1082.0,2.0,45.0,3,4158.964879852126
Bramhapur,2 BHK,1125.0,2.0,47.0,2,4177.777777777777
Budge Budge,3 BHK,1100.0,3.0,53.0,3,4818.181818181818
Budge Budge,3 BHK,1610.0,3.0,90.0,3,5590.062111801242
Budge Budge,2 BHK,1022.0,2.0,52.0,2,5088.062622309198
Budge Budge,4 Bedroom,1800.0,4.0,110.0,4,6111.111111111111
Budge Budge,2 BHK,1166.0,2.0,53.0,2,4545.454545454545
Budge Budge,2 BHK,1365.0,2.0,73.0,2,5347.985347985348
Budge Budge,4 Bedroom,4200.0,4.0,325.0,4,7738.0952380952385
Budge Budge,3 BHK,1665.0,2.0,125.0,3,7507.507507507507
Budge Budge,3 Bedroom,1200.0,3.0,78.0,3,6500.0
Chandannagar,2 BHK,950.0,2.0,46.96,2,4943.1578947368425
Chandannagar,3 BHK,1511.0,3.0,95.0,3,6287.22700198544
Chandannagar,2 BHK,940.0,2.0,41.0,2,4361.702127659574
Chandannagar,2 BHK,1185.0,2.0,75.84,2,6400.0
Chandannagar,2 BHK,1260.0,2.0,46.62,2,3700.0
Chandannagar,2 BHK,1250.0,2.0,66.25,2,5300.0
Chandannagar,2 BHK,1035.0,2.0,35.77,2,3456.038647342996
Chandannagar,3 BHK,1570.0,2.0,65.0,3,4140.127388535032
Chandannagar,3 BHK,1550.0,2.0,75.0,3,4838.709677419355
Chandannagar,1 BHK,648.0,1.0,31.75,1,4899.691358024691
Chandannagar,2 BHK,1179.0,2.0,49.35,2,4185.750636132316
Chinar Park,3 BHK,1750.0,3.0,100.0,3,5714.285714285715
Chinar Park,2 BHK,1404.0,2.0,71.0,2,5056.980056980057
Chinar Park,3 BHK,1715.0,2.0,95.0,3,5539.35860058309
Chinar Park,2 BHK,1130.0,2.0,42.16,2,3730.973451327434
Chinar Park,2 BHK,1133.0,2.0,49.07,2,4330.979699911739
Chinar Park,3 BHK,1075.0,2.0,37.0,3,3441.860465116279
Chinar Park,4 BHK,3000.0,5.0,260.0,4,8666.666666666666
Chinar Park,2 BHK,1200.0,2.0,55.0,2,4583.333333333333
Chinar Park,2 BHK,1202.0,2.0,53.0,2,4409.317803660566
Chinar Park,3 BHK,1270.0,2.0,70.0,3,5511.811023622047
Chinar Park,3 BHK,1405.0,2.0,77.0,3,5480.427046263345
Chinar Park,2 BHK,1200.0,2.0,50.0,2,4166.666666666667
Chinar Park,2 Bedroom,1200.0,2.0,66.0,2,5500.0
Chinar Park,2 BHK,1500.0,2.0,84.0,2,5600.0
Chinar Park,2 BHK,1934.0,2.0,90.0,2,4653.567735263702
Chinar Park,4 Bedroom,6000.0,4.0,260.0,4,4333.333333333333
Dhakuria,3 Bedroom,1200.0,2.0,66.0,3,5500.0
Dhakuria,3 BHK,1460.0,2.0,72.0,3,4931.506849315068
Dhakuria,3 BHK,1700.0,3.0,130.0,3,7647.058823529412
Dhakuria,2 BHK,1455.0,2.0,145.0,2,9965.635738831616
Dhakuria,6 Bedroom,2400.0,7.0,110.0,6,4583.333333333333
Dhakuria,3 BHK,1592.0,3.0,125.0,3,7851.75879396985
Dhakuria,2 BHK,1300.0,2.0,79.0,2,6076.923076923077
Dhakuria,2 BHK,1448.0,2.0,68.0,2,4696.132596685083
Dhakuria,2 BHK,1241.0,2.0,82.0,2,6607.57453666398
Dhakuria,2 BHK,1070.0,2.0,43.0,2,4018.691588785047
Dhakuria,4 BHK,2100.0,4.0,180.0,4,8571.42857142857
Dhakuria,3 BHK,1500.0,2.0,90.0,3,6000.0
Dhakuria,2 Bedroom,900.0,2.0,55.0,2,6111.111111111111
Dhakuria,2 BHK,941.0,2.0,48.0,2,5100.956429330499
Dum Dum,3 BHK,1800.0,2.0,70.0,3,3888.8888888888887
Dum Dum,4 BHK,2475.0,4.0,186.0,4,7515.151515151515
Dum Dum,1 Bedroom,660.0,1.0,48.0,1,7272.727272727273
Dum Dum,2 BHK,840.0,2.0,45.0,2,5357.142857142857
Dum Dum,2 BHK,966.0,2.0,49.9,2,5165.631469979296
Dum Dum,3 BHK,1540.0,2.0,64.0,3,4155.8441558441555
Dum Dum,2 BHK,1200.0,2.0,60.0,2,5000.0
Dum Dum,2 BHK,1327.0,2.0,98.0,2,7385.079125847777
Dum Dum,2 BHK,1186.0,2.0,58.0,2,4890.387858347386
Dum Dum,3 Bedroom,1783.0,3.0,115.0,3,6449.8037016264725
Dum Dum,2 BHK,1350.0,2.0,55.55,2,4114.814814814815
Dum Dum,3 BHK,1550.0,3.0,67.0,3,4322.580645161291
Dum Dum,2 BHK,1140.0,2.0,46.5,2,4078.9473684210525
Dum Dum,4 Bedroom,3309.0,4.0,325.0,4,9821.698398307646
Dum Dum,3 BHK,1620.0,3.0,98.0,3,6049.382716049383
Dum Dum,2 BHK,929.0,2.0,50.17,2,5400.4305705059205
Dum Dum,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
Dum Dum,4 Bedroom,2000.0,4.0,99.0,4,4950.0
Dum Dum,4 BHK,1600.0,4.0,80.0,4,5000.0
Dum Dum,4 BHK,2805.0,5.0,154.0,4,5490.196078431372
Dum Dum,3 BHK,1599.0,3.0,99.0,3,6191.369606003753
Dum Dum,3 Bedroom,1500.0,3.0,61.95,3,4130.0
Dum Dum,2 BHK,1100.0,2.0,98.0,2,8909.09090909091
Dum Dum,3 Bedroom,1125.0,4.0,70.0,3,6222.222222222223
Dum Dum,3 BHK,1445.0,3.0,95.0,3,6574.39446366782
Dum Dum,3 BHK,1500.0,3.0,95.0,3,6333.333333333333
Dum Dum,2 BHK,1300.0,2.0,36.0,2,2769.230769230769
Dum Dum,4 Bedroom,2760.0,4.0,155.0,4,5615.942028985507
Dum Dum,4 BHK,2181.0,3.0,152.0,4,6969.280146721688
Dum Dum,4 Bedroom,1200.0,4.0,90.0,4,7500.0
Dum Dum,3 BHK,1556.0,2.0,59.13,3,3800.1285347043704
Dum Dum,2 BHK,1175.0,2.0,51.47,2,4380.425531914893
Dum Dum,2 BHK,1200.0,2.0,52.0,2,4333.333333333333
Dum Dum,2 BHK,995.0,2.0,41.0,2,4120.603015075377
Dum Dum,2 BHK,884.0,2.0,41.1,2,4649.321266968326
Dum Dum,2 BHK,1170.0,2.0,57.0,2,4871.794871794872
Dum Dum,2 BHK,1225.0,2.0,46.55,2,3800.0
Dum Dum,2 BHK,1047.0,2.0,82.0,2,7831.900668576886
Dum Dum,2 BHK,1282.0,2.0,87.0,2,6786.271450858035
Dum Dum,2 BHK,1020.0,2.0,45.9,2,4500.0
Dum Dum,2 BHK,1495.0,2.0,79.5,2,5317.725752508361
Dum Dum,4 Bedroom,3260.0,4.0,240.0,4,7361.963190184049
Dum Dum,2 BHK,1300.0,1.0,115.0,2,8846.153846153846
Dum Dum,2 BHK,901.0,2.0,35.14,2,3900.110987791343
Dum Dum,2 BHK,1060.0,2.0,55.0,2,5188.679245283019
Dum Dum,2 BHK,1020.0,2.0,48.45,2,4750.0
Dum Dum,3 BHK,1535.0,3.0,65.99,3,4299.022801302931
Dum Dum,3 BHK,1800.0,3.0,90.0,3,5000.0
Dum Dum,5 Bedroom,1600.0,4.0,125.0,5,7812.5
Dum Dum,3 BHK,1600.0,2.0,65.0,3,4062.5
Dum Dum,3 BHK,1563.0,3.0,52.0,3,3326.935380678183
Dum Dum,3 BHK,1560.0,2.0,72.0,3,4615.384615384615
Dum Dum,3 BHK,2169.0,4.0,115.0,3,5301.982480405717
Dum Dum,2 BHK,1050.0,2.0,55.5,2,5285.714285714285
Dum Dum,3 BHK,3235.0,3.0,235.0,3,7264.296754250387
Dum Dum,3 Bedroom,1200.0,3.0,66.0,3,5500.0
Dum Dum,2 BHK,1140.0,2.0,46.0,2,4035.0877192982457
Dum Dum,3 BHK,1560.0,3.0,75.0,3,4807.692307692308
Dum Dum,2 BHK,1100.0,2.0,70.0,2,6363.636363636364
Dum Dum,3 BHK,1260.0,2.0,40.32,3,3200.0
Dum Dum,2 BHK,1036.0,2.0,50.0,2,4826.254826254826
Dum Dum,3 BHK,1662.0,3.0,85.1,3,5120.336943441636
Dum Dum,3 BHK,1865.0,3.0,145.0,3,7774.798927613941
Dum Dum,2 BHK,1039.0,2.0,80.0,2,7699.711260827719
Dum Dum,2 BHK,1246.0,2.0,64.5,2,5176.565008025682
Dum Dum,3 BHK,1985.0,3.0,75.0,3,3778.337531486146
Dum Dum,3 BHK,1410.0,2.0,75.0,3,5319.148936170212
Dum Dum,4 BHK,2150.0,4.0,100.0,4,4651.162790697675
Dum Dum,2 BHK,1180.0,2.0,75.0,2,6355.932203389831
Dum Dum,6 Bedroom,2200.0,6.0,68.0,6,3090.909090909091
Dum Dum,2 BHK,1400.0,2.0,78.0,2,5571.428571428572
Dum Dum,1 BHK,500.0,1.0,25.0,1,5000.0
Dum Dum,3 BHK,1984.0,4.0,146.0,3,7358.870967741936
Dum Dum,4 Bedroom,3000.0,5.0,250.0,4,8333.333333333334
Dum Dum,2 BHK,957.0,2.0,56.0,2,5851.619644723093
Dum Dum,5 Bedroom,2700.0,5.0,158.0,5,5851.851851851852
Dum Dum,3 BHK,1700.0,3.0,110.0,3,6470.588235294118
Dum Dum,2 BHK,1260.0,2.0,57.6,2,4571.428571428572
Dum Dum,2 BHK,1282.0,2.0,72.0,2,5616.224648985959
Dum Dum,3 BHK,1843.0,3.0,92.15,3,5000.0
Dum Dum,4 Bedroom,2400.0,3.0,200.0,4,8333.333333333334
Dum Dum,5 Bedroom,3356.0,5.0,105.0,5,3128.7246722288437
Dum Dum,4 BHK,2790.0,5.0,198.0,4,7096.774193548387
Dum Dum,2 BHK,1330.0,2.0,86.98,2,6539.849624060151
Dum Dum,2 BHK,975.0,2.0,37.5,2,3846.153846153846
Dum Dum,3 BHK,2500.0,3.0,250.0,3,10000.0
Dum Dum,3 BHK,1690.0,3.0,125.0,3,7396.449704142012
Dum Dum,2 BHK,1063.0,2.0,31.89,2,3000.0
Dum Dum,3 BHK,1600.0,3.0,80.0,3,5000.0
Dum Dum,3 BHK,1250.0,3.0,39.5,3,3160.0
Dum Dum,1 BHK,520.0,1.0,19.5,1,3750.0
Dum Dum,4 BHK,4000.0,5.0,212.0,4,5300.0
Dum Dum,3 BHK,1390.0,3.0,68.0,3,4892.086330935252
Dum Dum,2 BHK,1185.0,2.0,40.0,2,3375.5274261603377
Dum Dum,2 BHK,1219.0,2.0,48.0,2,3937.653814602133
Dum Dum,3 BHK,1564.0,2.0,92.0,3,5882.35294117647
Dum Dum,4 BHK,3430.0,6.0,228.5,4,6661.807580174927
Dum Dum,3 Bedroom,2400.0,3.0,160.0,3,6666.666666666667
Dum Dum,3 BHK,1469.0,3.0,89.0,3,6058.543226684819
Dum Dum,1 BHK,551.0,1.0,30.0,1,5444.64609800363
Dum Dum,2 BHK,1160.0,2.0,52.0,2,4482.758620689655
Dum Dum,2 BHK,1205.0,2.0,78.5,2,6514.522821576764
Dum Dum,3 BHK,1550.0,2.0,52.0,3,3354.8387096774195
Dum Dum,3 BHK,1745.0,3.0,125.0,3,7163.323782234957
Dum Dum,2 BHK,1028.0,2.0,42.0,2,4085.603112840467
Dum Dum,3 BHK,1200.0,2.0,34.0,3,2833.3333333333335
Dum Dum,3 BHK,2700.0,4.0,270.0,3,10000.0
Dum Dum,2 BHK,1100.0,2.0,50.0,2,4545.454545454545
Dum Dum,2 Bedroom,1200.0,3.0,72.0,2,6000.0
Dum Dum,2 BHK,1269.72,2.0,68.0,2,5355.511451343603
Dum Dum,2 BHK,1266.0,2.0,59.0,2,4660.347551342812
Dum Dum,1 BHK,600.0,1.0,16.5,1,2750.0
Dum Dum,4 Bedroom,2400.0,3.0,142.0,4,5916.666666666667
Dum Dum,2 BHK,1012.0,2.0,59.0,2,5830.0395256917
Dum Dum,3 BHK,1050.0,2.0,57.0,3,5428.571428571428
Dum Dum,3 BHK,1210.0,2.0,58.0,3,4793.388429752066
Dum Dum,3 BHK,1750.0,3.0,150.0,3,8571.42857142857
Dum Dum,2 BHK,1020.0,2.0,37.0,2,3627.450980392157
Dum Dum,1 BHK,515.0,1.0,25.0,1,4854.368932038835
Dum Dum,3 BHK,1075.0,2.0,90.0,3,8372.093023255815
Dum Dum,2 BHK,1104.0,2.0,36.43,2,3299.81884057971
Dum Dum,3 BHK,1075.0,2.0,35.99,3,3347.906976744186
Dum Dum,3 BHK,1720.0,3.0,100.0,3,5813.953488372093
Dum Dum,2 BHK,1028.0,2.0,31.86,2,3099.2217898832687
Dum Dum,2 BHK,1270.0,2.0,83.0,2,6535.433070866142
Dum Dum,5 Bedroom,1575.0,4.0,150.0,5,9523.809523809523
Dum Dum,2 BHK,1040.0,2.0,46.0,2,4423.076923076923
Dum Dum,2 Bedroom,1200.0,2.0,58.5,2,4875.0
Dum Dum,2 BHK,970.0,2.0,27.0,2,2783.505154639175
Dum Dum,2 BHK,1100.0,2.0,60.0,2,5454.545454545455
Dum Dum,3 BHK,1408.0,3.0,62.0,3,4403.409090909091
Dum Dum,3 Bedroom,2040.0,3.0,137.0,3,6715.686274509804
